placeholder,site,plant_code,species,block,plot,div,c_i,flood,canopy_openness,date,experiment_observation,notes,species2,plant_code2,experiment_final_intermediate,nlvs_per_ind,wilmer_code,wilmer_herb_total,wilmer_lep1_ID,wilmer_lep1_perc,wilmer_lep2_ID,wilmer_lep2_perc,wilmer_coleop1_ID,wilmer_coleop1_perc,wilmer_coleop2_ID,wilmer_coleop2_perc,wilmer_other1_ID,wilmer_other1_perc,wilmer_other2_ID,wilmer_other2_perc,wilmer_notes,wilmer_notes_perc_UNCLEAR,wilmer_spec_total_lf,wilmer_gen_total_lf,wilmer_spec_total_plant,wilmer_gen_total_plant,wilmer_rich_lf,wilmer_rich_plant,field_specialist,field_generalist,field_eois,field_num_other_leps,field_quadrus,
7748,intervales,NA,malacophyllum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,
7749,intervales,NA,malacophyllum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.30769231,21.15384615,NA,NA,NA,
7787,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.761904762,0.396825397,3,NA,NA,
7788,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,3.448275862,NA,NA,NA,
7789,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9375,1.5625,NA,NA,NA,
7790,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692307692,5.769230769,NA,NA,NA,
7791,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,NA,NA,NA,
7792,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.625,1.5625,NA,NA,NA,
7793,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66666667,5,NA,NA,NA,
7794,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,4.6875,NA,NA,NA,
7795,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,1.388888889,NA,NA,NA,
7796,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.259259259,4.166666667,NA,NA,NA,
7797,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.769230769,5.769230769,NA,NA,NA,
7798,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.347826087,8.695652174,NA,NA,NA,
7799,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.666666667,1,NA,NA,NA,
7800,intervales,NA,dilatatum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71428571,2.857142857,NA,NA,NA,
7833,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.941176471,2.941176471,NA,NA,NA,
7834,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.22222222,3.888888889,NA,NA,NA,
7835,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.333333333,NA,NA,NA,
7836,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.702702703,9.459459459,NA,NA,NA,
7837,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.75,0,NA,NA,NA,
7838,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.769230769,3.365384615,1,NA,NA,
7839,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.66666667,0,NA,NA,NA,
7840,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80952381,5.238095238,NA,NA,NA,
7841,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,0,NA,NA,NA,
7842,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,NA,
7843,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,3.333333333,NA,NA,NA,
7844,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,
7845,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,20.83333333,NA,NA,NA,
7846,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,NA,NA,
7847,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA,NA,
7848,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.327868852,6.557377049,NA,NA,NA,
7849,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.272727273,2.272727273,NA,NA,NA,
7850,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,
7851,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.421052632,14.47368421,NA,NA,NA,
7852,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.66666667,16.66666667,NA,NA,NA,
7853,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12.5,NA,NA,NA,
7854,intervales,NA,gaudichaudianum,NA,18,NA,NA,NA,20.8,26/4/14,obs,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.896551724,8.620689655,NA,NA,NA,
7614,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,NA,NA,NA,
7615,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641025641,6.41025641,NA,NA,NA,
7616,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.22222222,8.333333333,1,1,NA,
7617,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.405405405,NA,NA,NA,
7618,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.5,3,"3, 2 spp",NA,
7619,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,NA,NA,NA,
7620,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.586206897,1.50862069,NA,NA,NA,
7621,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.75,3.75,NA,NA,NA,
7622,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,
7623,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,1,NA,
7624,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.352941176,1.470588235,5,"5, 4 spp",NA,
7625,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83333333,6.666666667,NA,NA,NA,
7626,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.357142857,2.678571429,NA,NA,NA,
7627,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,NA,
7628,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5,NA,NA,NA,
7629,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0,NA,NA,NA,
7630,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,
7631,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,NA,NA,NA,
7632,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,
7633,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217391304,2.826086957,NA,NA,NA,
7634,intervales,NA,gaudichaudianum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,
7727,intervales,NA,lepturum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,NA,NA,NA,
7728,intervales,NA,lepturum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,1.785714286,NA,NA,NA,
7729,intervales,NA,lepturum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,
7750,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.703703704,7.407407407,NA,NA,NA,
7751,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.818181818,6.818181818,NA,NA,NA,
7752,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,
7753,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96460177,0.1,1,NA,NA,
7754,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961538462,15.38461538,NA,NA,NA,
7755,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.63829787,3.191489362,1,NA,NA,
7756,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.5,NA,NA,NA,
7757,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.1,NA,NA,NA,
7758,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,
7759,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.904761905,2.380952381,NA,NA,NA,
7760,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,34.375,NA,NA,NA,
7761,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.049180328,5.737704918,NA,NA,NA,
7762,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,0,NA,NA,NA,
7763,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,
7764,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,
7765,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.25,0,NA,NA,NA,
7766,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,NA,NA,NA,
7767,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.33333333,0,NA,NA,NA,
7768,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,NA,NA,NA,
7769,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.38461538,0,NA,NA,NA,
7770,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA,NA,
7771,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.666666667,5,NA,NA,NA,
7772,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.5,NA,NA,NA,
7773,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.5,NA,NA,NA,
7774,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.42857143,0,NA,NA,NA,
7775,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.54166667,4.166666667,NA,NA,NA,
7776,intervales,NA,malacophyllum,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,NA,NA,
7786,intervales,NA,rounded leaf very indented veins seedling,NA,17,NA,NA,NA,27.82,25/4/14,obs,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,
8207,Itatiaia,NA,schenckii,NA,16,NA,NA,NA,21.84,25/3/14,obs,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,NA,NA,NA,
8208,Itatiaia,NA,schenckii,NA,16,NA,NA,NA,21.84,25/3/14,obs,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.571428571,NA,NA,NA,
8209,Itatiaia,NA,schenckii,NA,16,NA,NA,NA,21.84,25/3/14,obs,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,3.125,NA,NA,NA,
8210,Itatiaia,NA,schenckii,NA,16,NA,NA,NA,21.84,25/3/14,obs,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,
8211,Itatiaia,NA,schenckii,NA,16,NA,NA,NA,21.84,25/3/14,obs,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.5,NA,NA,NA,
