site,block,plot,species,plant_code,date,herb,surv_next,div,clone,flood
mogi,1,11,richardifolium,1327,one,NA,0,1,ind,no
mogi,1,11,richardifolium,1327,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1327,two,NA,0,1,ind,no
mogi,2,1,crassinervium,1328,five,NA,,1,ind,no
mogi,2,1,crassinervium,1328,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1328,one,35,1,1,ind,no
mogi,2,1,crassinervium,1328,three,5.5,0,1,ind,no
mogi,2,1,crassinervium,1328,two,14,1,1,ind,no
mogi,2,3,arboreum,1329,five,3.6,,1,ind,no
mogi,2,3,arboreum,1329,four,0,1,1,ind,no
mogi,2,3,arboreum,1329,one,4,1,1,ind,no
mogi,2,3,arboreum,1329,three,1.66666666666667,1,1,ind,no
mogi,2,3,arboreum,1329,two,2.8,1,1,ind,no
mogi,2,5,miquelianum,1330,five,NA,,2,clone,no
mogi,2,5,miquelianum,1330,four,NA,0,2,clone,no
mogi,2,5,miquelianum,1330,one,NA,0,2,clone,no
mogi,2,5,miquelianum,1330,three,NA,0,2,clone,no
mogi,2,5,miquelianum,1330,two,NA,0,2,clone,no
mogi,1,12,arboreum,1331,five,12.6190476190476,,1,clone,no
mogi,1,12,arboreum,1331,four,0,1,1,clone,no
mogi,1,12,arboreum,1331,one,0,1,1,clone,no
mogi,1,12,arboreum,1331,three,0.111111111111111,1,1,clone,no
mogi,1,12,arboreum,1331,two,0,1,1,clone,no
mogi,1,12,arboreum,1332,five,20,,1,clone,no
mogi,1,12,arboreum,1332,four,0,1,1,clone,no
mogi,1,12,arboreum,1332,one,30.5,1,1,clone,no
mogi,1,12,arboreum,1332,three,1,1,1,clone,no
mogi,1,12,arboreum,1332,two,2,1,1,clone,no
mogi,2,3,arboreum,1333,five,6.8,,1,ind,no
mogi,2,3,arboreum,1333,four,0,1,1,ind,no
mogi,2,3,arboreum,1333,one,0.833333333333333,1,1,ind,no
mogi,2,3,arboreum,1333,three,0.75,1,1,ind,no
mogi,2,3,arboreum,1333,two,0.25,1,1,ind,no
mogi,2,4,crassinervium,1334,five,NA,,1,clone,no
mogi,2,4,crassinervium,1334,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1334,one,NA,0,1,clone,no
mogi,2,4,crassinervium,1334,three,NA,0,1,clone,no
mogi,2,4,crassinervium,1334,two,NA,0,1,clone,no
mogi,2,2,arboreum,1335,five,NA,,4,ind,no
mogi,2,2,arboreum,1335,four,NA,0,4,ind,no
mogi,2,2,arboreum,1335,one,13.3333333333333,1,4,ind,no
mogi,2,2,arboreum,1335,three,1,0,4,ind,no
mogi,2,2,arboreum,1335,two,3.5,1,4,ind,no
mogi,2,7,miquelianum,1336,five,NA,,4,clone,no
mogi,2,7,miquelianum,1336,four,NA,0,4,clone,no
mogi,2,7,miquelianum,1336,one,0,1,4,clone,no
mogi,2,7,miquelianum,1336,three,4,0,4,clone,no
mogi,2,7,miquelianum,1336,two,13,1,4,clone,no
mogi,2,7,arboreum,1337,five,3.33333333333333,,4,clone,no
mogi,2,7,arboreum,1337,four,0,1,4,clone,no
mogi,2,7,arboreum,1337,one,0.75,1,4,clone,no
mogi,2,7,arboreum,1337,three,14.3333333333333,1,4,clone,no
mogi,2,7,arboreum,1337,two,5.75,1,4,clone,no
mogi,2,4,crassinervium,1338,five,NA,,1,clone,no
mogi,2,4,crassinervium,1338,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1338,one,NA,0,1,clone,no
mogi,2,4,crassinervium,1338,three,NA,0,1,clone,no
mogi,2,4,crassinervium,1338,two,NA,0,1,clone,no
mogi,2,4,crassinervium,1339,five,NA,,1,clone,no
mogi,2,4,crassinervium,1339,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1339,one,NA,0,1,clone,no
mogi,2,4,crassinervium,1339,three,NA,0,1,clone,no
mogi,2,4,crassinervium,1339,two,NA,0,1,clone,no
mogi,2,2,miquelianum,1340,five,0.555555555555556,,4,ind,no
mogi,2,2,miquelianum,1340,four,0,1,4,ind,no
mogi,2,2,miquelianum,1340,one,20,1,4,ind,no
mogi,2,2,miquelianum,1340,three,0,1,4,ind,no
mogi,2,2,miquelianum,1340,two,20.3333333333333,1,4,ind,no
mogi,2,6,miquelianum,1341,five,24,,1,ind,no
mogi,2,6,miquelianum,1341,four,0,1,1,ind,no
mogi,2,6,miquelianum,1341,one,0,1,1,ind,no
mogi,2,6,miquelianum,1341,three,0,1,1,ind,no
mogi,2,6,miquelianum,1341,two,0,1,1,ind,no
mogi,2,4,crassinervium,1342,five,NA,,1,clone,no
mogi,2,4,crassinervium,1342,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1342,one,8,1,1,clone,no
mogi,2,4,crassinervium,1342,three,6,0,1,clone,no
mogi,2,4,crassinervium,1342,two,15,1,1,clone,no
mogi,2,7,miquelianum,1343,five,NA,,4,clone,no
mogi,2,7,miquelianum,1343,four,NA,0,4,clone,no
mogi,2,7,miquelianum,1343,one,31.25,1,4,clone,no
mogi,2,7,miquelianum,1343,three,20,0,4,clone,no
mogi,2,7,miquelianum,1343,two,33.75,1,4,clone,no
mogi,2,4,crassinervium,1344,five,NA,,1,clone,no
mogi,2,4,crassinervium,1344,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1344,one,NA,0,1,clone,no
mogi,2,4,crassinervium,1344,three,NA,0,1,clone,no
mogi,2,4,crassinervium,1344,two,NA,0,1,clone,no
mogi,2,5,miquelianum,1345,five,NA,,2,clone,no
mogi,2,5,miquelianum,1345,four,NA,0,2,clone,no
mogi,2,5,miquelianum,1345,one,NA,0,2,clone,no
mogi,2,5,miquelianum,1345,three,NA,0,2,clone,no
mogi,2,5,miquelianum,1345,two,NA,0,2,clone,no
mogi,2,6,miquelianum,1346,five,NA,,1,ind,no
mogi,2,6,miquelianum,1346,four,NA,0,1,ind,no
mogi,2,6,miquelianum,1346,one,NA,0,1,ind,no
mogi,2,6,miquelianum,1346,three,NA,0,1,ind,no
mogi,2,6,miquelianum,1346,two,NA,0,1,ind,no
mogi,2,1,crassinervium,1347,five,0,,1,ind,no
mogi,2,1,crassinervium,1347,four,0,1,1,ind,no
mogi,2,1,crassinervium,1347,one,20,1,1,ind,no
mogi,2,1,crassinervium,1347,three,10.6666666666667,1,1,ind,no
mogi,2,1,crassinervium,1347,two,0,1,1,ind,no
mogi,2,4,crassinervium,1348,five,NA,,1,clone,no
mogi,2,4,crassinervium,1348,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1348,one,6,0,1,clone,no
mogi,2,4,crassinervium,1348,three,NA,0,1,clone,no
mogi,2,4,crassinervium,1348,two,NA,0,1,clone,no
mogi,2,5,richardifolium,1349,five,NA,,2,clone,no
mogi,2,5,richardifolium,1349,four,NA,0,2,clone,no
mogi,2,5,richardifolium,1349,one,NA,0,2,clone,no
mogi,2,5,richardifolium,1349,three,NA,0,2,clone,no
mogi,2,5,richardifolium,1349,two,NA,0,2,clone,no
mogi,2,3,arboreum,1350,five,NA,,1,ind,no
mogi,2,3,arboreum,1350,four,NA,0,1,ind,no
mogi,2,3,arboreum,1350,one,0,1,1,ind,no
mogi,2,3,arboreum,1350,three,2,0,1,ind,no
mogi,2,3,arboreum,1350,two,1,1,1,ind,no
mogi,2,4,crassinervium,1351,five,NA,,1,clone,no
mogi,2,4,crassinervium,1351,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1351,one,NA,0,1,clone,no
mogi,2,4,crassinervium,1351,three,NA,0,1,clone,no
mogi,2,4,crassinervium,1351,two,NA,0,1,clone,no
mogi,2,4,crassinervium,1352,five,NA,,1,clone,no
mogi,2,4,crassinervium,1352,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1352,one,NA,0,1,clone,no
mogi,2,4,crassinervium,1352,three,NA,0,1,clone,no
mogi,2,4,crassinervium,1352,two,NA,0,1,clone,no
mogi,2,3,arboreum,1353,five,NA,,1,ind,no
mogi,2,3,arboreum,1353,four,NA,0,1,ind,no
mogi,2,3,arboreum,1353,one,0,0,1,ind,no
mogi,2,3,arboreum,1353,three,NA,0,1,ind,no
mogi,2,3,arboreum,1353,two,NA,0,1,ind,no
mogi,2,1,crassinervium,1354,five,NA,,1,ind,no
mogi,2,1,crassinervium,1354,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1354,one,23,1,1,ind,no
mogi,2,1,crassinervium,1354,three,4,0,1,ind,no
mogi,2,1,crassinervium,1354,two,52,1,1,ind,no
mogi,2,7,arboreum,1355,five,22.2083333333333,,4,clone,no
mogi,2,7,arboreum,1355,four,0,1,4,clone,no
mogi,2,7,arboreum,1355,one,2.69230769230769,1,4,clone,no
mogi,2,7,arboreum,1355,three,6,1,4,clone,no
mogi,2,7,arboreum,1355,two,3.92857142857143,1,4,clone,no
mogi,2,7,arboreum,1356,five,11.8048780487805,,4,clone,no
mogi,2,7,arboreum,1356,four,0,1,4,clone,no
mogi,2,7,arboreum,1356,one,3.33333333333333,1,4,clone,no
mogi,2,7,arboreum,1356,three,0,1,4,clone,no
mogi,2,7,arboreum,1356,two,4,1,4,clone,no
mogi,2,2,richardifolium,1357,five,2.5,,4,ind,no
mogi,2,2,richardifolium,1357,four,0,1,4,ind,no
mogi,2,2,richardifolium,1357,one,12,1,4,ind,no
mogi,2,2,richardifolium,1357,three,0,1,4,ind,no
mogi,2,2,richardifolium,1357,two,0.5,1,4,ind,no
mogi,2,6,miquelianum,1358,five,1,,1,ind,no
mogi,2,6,miquelianum,1358,four,0,1,1,ind,no
mogi,2,6,miquelianum,1358,one,25,1,1,ind,no
mogi,2,6,miquelianum,1358,three,17,1,1,ind,no
mogi,2,6,miquelianum,1358,two,27,1,1,ind,no
mogi,2,5,miquelianum,1359,five,NA,,2,clone,no
mogi,2,5,miquelianum,1359,four,NA,0,2,clone,no
mogi,2,5,miquelianum,1359,one,61.5,0,2,clone,no
mogi,2,5,miquelianum,1359,three,NA,0,2,clone,no
mogi,2,5,miquelianum,1359,two,NA,0,2,clone,no
mogi,2,1,crassinervium,1360,five,NA,,1,ind,no
mogi,2,1,crassinervium,1360,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1360,one,70,0,1,ind,no
mogi,2,1,crassinervium,1360,three,NA,0,1,ind,no
mogi,2,1,crassinervium,1360,two,NA,0,1,ind,no
mogi,2,6,miquelianum,1361,five,NA,,1,ind,no
mogi,2,6,miquelianum,1361,four,NA,0,1,ind,no
mogi,2,6,miquelianum,1361,one,55,0,1,ind,no
mogi,2,6,miquelianum,1361,three,NA,0,1,ind,no
mogi,2,6,miquelianum,1361,two,NA,0,1,ind,no
mogi,2,5,richardifolium,1362,five,NA,,2,clone,no
mogi,2,5,richardifolium,1362,four,NA,0,2,clone,no
mogi,2,5,richardifolium,1362,one,NA,0,2,clone,no
mogi,2,5,richardifolium,1362,three,NA,0,2,clone,no
mogi,2,5,richardifolium,1362,two,NA,0,2,clone,no
mogi,2,3,arboreum,1363,five,1.46153846153846,,1,ind,no
mogi,2,3,arboreum,1363,four,0,1,1,ind,no
mogi,2,3,arboreum,1363,one,9.5,1,1,ind,no
mogi,2,3,arboreum,1363,three,2,1,1,ind,no
mogi,2,3,arboreum,1363,two,11.25,1,1,ind,no
mogi,2,5,miquelianum,1364,five,6.25,,2,clone,no
mogi,2,5,miquelianum,1364,four,0,1,2,clone,no
mogi,2,5,miquelianum,1364,one,50.5,1,2,clone,no
mogi,2,5,miquelianum,1364,three,47.5,1,2,clone,no
mogi,2,5,miquelianum,1364,two,52,1,2,clone,no
mogi,2,4,crassinervium,1365,five,NA,,1,clone,no
mogi,2,4,crassinervium,1365,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1365,one,0,1,1,clone,no
mogi,2,4,crassinervium,1365,three,27.5,0,1,clone,no
mogi,2,4,crassinervium,1365,two,25,1,1,clone,no
mogi,2,1,crassinervium,1367,five,NA,,1,ind,no
mogi,2,1,crassinervium,1367,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1367,one,NA,0,1,ind,no
mogi,2,1,crassinervium,1367,three,NA,0,1,ind,no
mogi,2,1,crassinervium,1367,two,NA,0,1,ind,no
mogi,2,5,miquelianum,1368,five,1.44444444444444,,2,clone,no
mogi,2,5,miquelianum,1368,four,0,1,2,clone,no
mogi,2,5,miquelianum,1368,one,1,1,2,clone,no
mogi,2,5,miquelianum,1368,three,0.5,1,2,clone,no
mogi,2,5,miquelianum,1368,two,0,1,2,clone,no
mogi,2,1,crassinervium,1369,five,NA,,1,ind,no
mogi,2,1,crassinervium,1369,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1369,one,NA,0,1,ind,no
mogi,2,1,crassinervium,1369,three,NA,0,1,ind,no
mogi,2,1,crassinervium,1369,two,NA,0,1,ind,no
mogi,2,7,miquelianum,1370,five,8.18181818181818,,4,clone,no
mogi,2,7,miquelianum,1370,four,0,1,4,clone,no
mogi,2,7,miquelianum,1370,one,57,1,4,clone,no
mogi,2,7,miquelianum,1370,three,44.8333333333333,1,4,clone,no
mogi,2,7,miquelianum,1370,two,60,1,4,clone,no
mogi,2,7,richardifolium,1371,five,NA,,4,clone,no
mogi,2,7,richardifolium,1371,four,NA,0,4,clone,no
mogi,2,7,richardifolium,1371,one,2,0,4,clone,no
mogi,2,7,richardifolium,1371,three,NA,0,4,clone,no
mogi,2,7,richardifolium,1371,two,NA,0,4,clone,no
mogi,2,1,crassinervium,1372,five,29.2,,1,ind,no
mogi,2,1,crassinervium,1372,four,0,1,1,ind,no
mogi,2,1,crassinervium,1372,one,0,1,1,ind,no
mogi,2,1,crassinervium,1372,three,1.5,1,1,ind,no
mogi,2,1,crassinervium,1372,two,0,1,1,ind,no
mogi,2,3,arboreum,1373,five,10.75,,1,ind,no
mogi,2,3,arboreum,1373,four,0,1,1,ind,no
mogi,2,3,arboreum,1373,one,9,1,1,ind,no
mogi,2,3,arboreum,1373,three,14.5,1,1,ind,no
mogi,2,3,arboreum,1373,two,0.5,1,1,ind,no
mogi,2,4,crassinervium,1374,five,NA,,1,clone,no
mogi,2,4,crassinervium,1374,four,NA,0,1,clone,no
mogi,2,4,crassinervium,1374,one,NA,0,1,clone,no
mogi,2,4,crassinervium,1374,three,NA,0,1,clone,no
mogi,2,4,crassinervium,1374,two,NA,0,1,clone,no
mogi,2,6,miquelianum,1375,five,NA,,1,ind,no
mogi,2,6,miquelianum,1375,four,NA,0,1,ind,no
mogi,2,6,miquelianum,1375,one,NA,0,1,ind,no
mogi,2,6,miquelianum,1375,three,NA,0,1,ind,no
mogi,2,6,miquelianum,1375,two,NA,0,1,ind,no
mogi,2,3,arboreum,1376,five,8.57894736842105,,1,ind,no
mogi,2,3,arboreum,1376,four,0,1,1,ind,no
mogi,2,3,arboreum,1376,one,0,1,1,ind,no
mogi,2,3,arboreum,1376,three,2.125,1,1,ind,no
mogi,2,3,arboreum,1376,two,0.75,1,1,ind,no
mogi,2,7,arboreum,1377,five,11.9795918367347,,4,clone,no
mogi,2,7,arboreum,1377,four,0,1,4,clone,no
mogi,2,7,arboreum,1377,one,5.16666666666667,1,4,clone,no
mogi,2,7,arboreum,1377,three,9.54545454545455,1,4,clone,no
mogi,2,7,arboreum,1377,two,10,1,4,clone,no
mogi,2,6,miquelianum,1378,five,3,,1,ind,no
mogi,2,6,miquelianum,1378,four,0,1,1,ind,no
mogi,2,6,miquelianum,1378,one,2.5,1,1,ind,no
mogi,2,6,miquelianum,1378,three,2.5,1,1,ind,no
mogi,2,6,miquelianum,1378,two,4,1,1,ind,no
mogi,2,1,crassinervium,1379,five,NA,,1,ind,no
mogi,2,1,crassinervium,1379,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1379,one,10,0,1,ind,no
mogi,2,1,crassinervium,1379,three,NA,0,1,ind,no
mogi,2,1,crassinervium,1379,two,NA,0,1,ind,no
mogi,2,7,richardifolium,1380,five,NA,,4,clone,no
mogi,2,7,richardifolium,1380,four,NA,0,4,clone,no
mogi,2,7,richardifolium,1380,one,NA,0,4,clone,no
mogi,2,7,richardifolium,1380,three,NA,0,4,clone,no
mogi,2,7,richardifolium,1380,two,NA,0,4,clone,no
mogi,2,7,crassinervium,1381,five,NA,,4,clone,no
mogi,2,7,crassinervium,1381,four,NA,0,4,clone,no
mogi,2,7,crassinervium,1381,one,NA,0,4,clone,no
mogi,2,7,crassinervium,1381,three,NA,0,4,clone,no
mogi,2,7,crassinervium,1381,two,NA,0,4,clone,no
mogi,2,8,arboreum,1382,five,3.83333333333333,,1,clone,no
mogi,2,8,arboreum,1382,four,0,1,1,clone,no
mogi,2,8,arboreum,1382,one,7.125,1,1,clone,no
mogi,2,8,arboreum,1382,three,4.36363636363636,1,1,clone,no
mogi,2,8,arboreum,1382,two,3.42857142857143,1,1,clone,no
mogi,2,2,arboreum,1383,five,3.22222222222222,,4,ind,no
mogi,2,2,arboreum,1383,four,0,1,4,ind,no
mogi,2,2,arboreum,1383,one,0,1,4,ind,no
mogi,2,2,arboreum,1383,three,1,1,4,ind,no
mogi,2,2,arboreum,1383,two,0,1,4,ind,no
mogi,2,2,crassinervium,1384,five,NA,,4,ind,no
mogi,2,2,crassinervium,1384,four,NA,0,4,ind,no
mogi,2,2,crassinervium,1384,one,6,1,4,ind,no
mogi,2,2,crassinervium,1384,three,2,0,4,ind,no
mogi,2,2,crassinervium,1384,two,2,1,4,ind,no
mogi,1,6,miquelianum,1385,five,1.66666666666667,,1,ind,no
mogi,1,6,miquelianum,1385,four,16.6666666666667,1,1,ind,no
mogi,1,6,miquelianum,1385,one,9.625,1,1,ind,no
mogi,1,6,miquelianum,1385,three,28.5,1,1,ind,no
mogi,1,6,miquelianum,1385,two,14,1,1,ind,no
mogi,2,9,miquelianum,1386,five,3,,1,clone,no
mogi,2,9,miquelianum,1386,four,0,1,1,clone,no
mogi,2,9,miquelianum,1386,one,48.3333333333333,1,1,clone,no
mogi,2,9,miquelianum,1386,three,21.6666666666667,1,1,clone,no
mogi,2,9,miquelianum,1386,two,45,1,1,clone,no
mogi,2,2,crassinervium,1387,five,2.6,,4,ind,no
mogi,2,2,crassinervium,1387,four,0,1,4,ind,no
mogi,2,2,crassinervium,1387,one,0,1,4,ind,no
mogi,2,2,crassinervium,1387,three,2.5,1,4,ind,no
mogi,2,2,crassinervium,1387,two,2.25,1,4,ind,no
mogi,2,9,miquelianum,1388,five,2.23076923076923,,1,clone,no
mogi,2,9,miquelianum,1388,four,0,1,1,clone,no
mogi,2,9,miquelianum,1388,one,25.375,1,1,clone,no
mogi,2,9,miquelianum,1388,three,0.5,1,1,clone,no
mogi,2,9,miquelianum,1388,two,0.5,1,1,clone,no
mogi,2,8,arboreum,1389,five,NA,,1,clone,no
mogi,2,8,arboreum,1389,four,NA,0,1,clone,no
mogi,2,8,arboreum,1389,one,NA,0,1,clone,no
mogi,2,8,arboreum,1389,three,NA,0,1,clone,no
mogi,2,8,arboreum,1389,two,NA,0,1,clone,no
mogi,2,9,miquelianum,1390,five,NA,,1,clone,no
mogi,2,9,miquelianum,1390,four,NA,0,1,clone,no
mogi,2,9,miquelianum,1390,one,NA,0,1,clone,no
mogi,2,9,miquelianum,1390,three,NA,0,1,clone,no
mogi,2,9,miquelianum,1390,two,NA,0,1,clone,no
mogi,2,7,crassinervium,1391,five,NA,,4,clone,no
mogi,2,7,crassinervium,1391,four,NA,0,4,clone,no
mogi,2,7,crassinervium,1391,one,46.75,1,4,clone,no
mogi,2,7,crassinervium,1391,three,NA,0,4,clone,no
mogi,2,7,crassinervium,1391,two,0,0,4,clone,no
mogi,2,11,richardifolium,1392,five,NA,,1,ind,no
mogi,2,11,richardifolium,1392,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1392,one,NA,0,1,ind,no
mogi,2,11,richardifolium,1392,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1392,two,NA,0,1,ind,no
mogi,2,9,miquelianum,1393,five,NA,,1,clone,no
mogi,2,9,miquelianum,1393,four,NA,0,1,clone,no
mogi,2,9,miquelianum,1393,one,0,1,1,clone,no
mogi,2,9,miquelianum,1393,three,NA,0,1,clone,no
mogi,2,9,miquelianum,1393,two,16.6666666666667,0,1,clone,no
mogi,2,9,miquelianum,1394,five,NA,,1,clone,no
mogi,2,9,miquelianum,1394,four,NA,0,1,clone,no
mogi,2,9,miquelianum,1394,one,60,1,1,clone,no
mogi,2,9,miquelianum,1394,three,NA,0,1,clone,no
mogi,2,9,miquelianum,1394,two,70,0,1,clone,no
mogi,3,8,arboreum,1395,five,23.6111111111111,,1,ind,no
mogi,3,8,arboreum,1395,four,0,1,1,ind,no
mogi,3,8,arboreum,1395,one,0,1,1,ind,no
mogi,3,8,arboreum,1395,three,0,1,1,ind,no
mogi,3,8,arboreum,1395,two,0,1,1,ind,no
mogi,2,9,miquelianum,1396,five,NA,,1,clone,no
mogi,2,9,miquelianum,1396,four,NA,0,1,clone,no
mogi,2,9,miquelianum,1396,one,0,1,1,clone,no
mogi,2,9,miquelianum,1396,three,0,0,1,clone,no
mogi,2,9,miquelianum,1396,two,0,1,1,clone,no
mogi,2,6,miquelianum,1397,five,NA,,1,ind,no
mogi,2,6,miquelianum,1397,four,NA,0,1,ind,no
mogi,2,6,miquelianum,1397,one,11.2222222222222,1,1,ind,no
mogi,2,6,miquelianum,1397,three,17.6666666666667,0,1,ind,no
mogi,2,6,miquelianum,1397,two,20,1,1,ind,no
mogi,3,8,arboreum,1398,five,NA,,1,ind,no
mogi,3,8,arboreum,1398,four,NA,0,1,ind,no
mogi,3,8,arboreum,1398,one,22.8,0,1,ind,no
mogi,3,8,arboreum,1398,three,NA,0,1,ind,no
mogi,3,8,arboreum,1398,two,NA,0,1,ind,no
mogi,3,11,arboreum,1399,five,0.666666666666667,,2,ind,no
mogi,3,11,arboreum,1399,four,0.5,1,2,ind,no
mogi,3,11,arboreum,1399,one,0,1,2,ind,no
mogi,3,11,arboreum,1399,three,1,1,2,ind,no
mogi,3,11,arboreum,1399,two,0.5,1,2,ind,no
mogi,3,8,arboreum,1400,five,10.25,,1,ind,no
mogi,3,8,arboreum,1400,four,0,1,1,ind,no
mogi,3,8,arboreum,1400,one,0.333333333333333,1,1,ind,no
mogi,3,8,arboreum,1400,three,0.666666666666667,1,1,ind,no
mogi,3,8,arboreum,1400,two,3.2,1,1,ind,no
mogi,1,2,crassinervium,1401,five,2,,2,clone,no
mogi,1,2,crassinervium,1401,four,6.25,1,2,clone,no
mogi,1,2,crassinervium,1401,one,1,1,2,clone,no
mogi,1,2,crassinervium,1401,three,9,1,2,clone,no
mogi,1,2,crassinervium,1401,two,1.5,1,2,clone,no
mogi,1,2,miquelianum,1402,five,0.25,,2,clone,no
mogi,1,2,miquelianum,1402,four,0.333333333333333,1,2,clone,no
mogi,1,2,miquelianum,1402,one,50,1,2,clone,no
mogi,1,2,miquelianum,1402,three,23.5,1,2,clone,no
mogi,1,2,miquelianum,1402,two,50,1,2,clone,no
mogi,1,2,crassinervium,1403,five,NA,,2,clone,no
mogi,1,2,crassinervium,1403,four,NA,0,2,clone,no
mogi,1,2,crassinervium,1403,one,0,0,2,clone,no
mogi,1,2,crassinervium,1403,three,NA,0,2,clone,no
mogi,1,2,crassinervium,1403,two,NA,0,2,clone,no
mogi,1,2,miquelianum,1404,five,NA,,2,clone,no
mogi,1,2,miquelianum,1404,four,10,0,2,clone,no
mogi,1,2,miquelianum,1404,one,10.3333333333333,1,2,clone,no
mogi,1,2,miquelianum,1404,three,0,1,2,clone,no
mogi,1,2,miquelianum,1404,two,11.2,1,2,clone,no
mogi,1,2,miquelianum,1405,five,0.6,,2,clone,no
mogi,1,2,miquelianum,1405,four,9,1,2,clone,no
mogi,1,2,miquelianum,1405,one,11.7142857142857,1,2,clone,no
mogi,1,2,miquelianum,1405,three,12.5,1,2,clone,no
mogi,1,2,miquelianum,1405,two,0,1,2,clone,no
mogi,1,1,crassinervium,1406,five,NA,,1,clone,no
mogi,1,1,crassinervium,1406,four,NA,0,1,clone,no
mogi,1,1,crassinervium,1406,one,NA,0,1,clone,no
mogi,1,1,crassinervium,1406,three,NA,0,1,clone,no
mogi,1,1,crassinervium,1406,two,NA,0,1,clone,no
mogi,1,2,crassinervium,1407,five,NA,,2,clone,no
mogi,1,2,crassinervium,1407,four,NA,0,2,clone,no
mogi,1,2,crassinervium,1407,one,0,1,2,clone,no
mogi,1,2,crassinervium,1407,three,6.8,0,2,clone,no
mogi,1,2,crassinervium,1407,two,0,1,2,clone,no
mogi,1,2,miquelianum,1408,five,10.7142857142857,,2,clone,no
mogi,1,2,miquelianum,1408,four,0,1,2,clone,no
mogi,1,2,miquelianum,1408,one,1.5,1,2,clone,no
mogi,1,2,miquelianum,1408,three,0.4,1,2,clone,no
mogi,1,2,miquelianum,1408,two,0.333333333333333,1,2,clone,no
mogi,1,9,arboreum,1409,five,2.375,,1,ind,no
mogi,1,9,arboreum,1409,four,0,1,1,ind,no
mogi,1,9,arboreum,1409,one,0,1,1,ind,no
mogi,1,9,arboreum,1409,three,1,1,1,ind,no
mogi,1,9,arboreum,1409,two,1,1,1,ind,no
mogi,1,1,crassinervium,1410,five,NA,,1,clone,no
mogi,1,1,crassinervium,1410,four,NA,0,1,clone,no
mogi,1,1,crassinervium,1410,one,0.5,0,1,clone,no
mogi,1,1,crassinervium,1410,three,NA,0,1,clone,no
mogi,1,1,crassinervium,1410,two,NA,0,1,clone,no
mogi,1,3,miquelianum,1411,five,NA,,4,clone,no
mogi,1,3,miquelianum,1411,four,NA,0,4,clone,no
mogi,1,3,miquelianum,1411,one,21.3333333333333,0,4,clone,no
mogi,1,3,miquelianum,1411,three,NA,0,4,clone,no
mogi,1,3,miquelianum,1411,two,NA,0,4,clone,no
mogi,1,2,miquelianum,1412,five,1.63157894736842,,2,clone,no
mogi,1,2,miquelianum,1412,four,10.3333333333333,1,2,clone,no
mogi,1,2,miquelianum,1412,one,17,1,2,clone,no
mogi,1,2,miquelianum,1412,three,8.85714285714286,1,2,clone,no
mogi,1,2,miquelianum,1412,two,16.6666666666667,1,2,clone,no
mogi,1,2,miquelianum,1413,five,5,,2,clone,no
mogi,1,2,miquelianum,1413,four,3.16666666666667,1,2,clone,no
mogi,1,2,miquelianum,1413,one,3.25,1,2,clone,no
mogi,1,2,miquelianum,1413,three,4,1,2,clone,no
mogi,1,2,miquelianum,1413,two,3.5,1,2,clone,no
mogi,1,2,crassinervium,1414,five,10.2,,2,clone,no
mogi,1,2,crassinervium,1414,four,5,1,2,clone,no
mogi,1,2,crassinervium,1414,one,0.25,1,2,clone,no
mogi,1,2,crassinervium,1414,three,12.5,1,2,clone,no
mogi,1,2,crassinervium,1414,two,0,1,2,clone,no
mogi,1,1,crassinervium,1415,five,NA,,1,clone,no
mogi,1,1,crassinervium,1415,four,NA,0,1,clone,no
mogi,1,1,crassinervium,1415,one,29,0,1,clone,no
mogi,1,1,crassinervium,1415,three,NA,0,1,clone,no
mogi,1,1,crassinervium,1415,two,NA,0,1,clone,no
mogi,1,1,crassinervium,1416,five,NA,,1,clone,no
mogi,1,1,crassinervium,1416,four,NA,0,1,clone,no
mogi,1,1,crassinervium,1416,one,3,1,1,clone,no
mogi,1,1,crassinervium,1416,three,NA,0,1,clone,no
mogi,1,1,crassinervium,1416,two,4,0,1,clone,no
mogi,1,3,crassinervium,1418,five,NA,,4,clone,no
mogi,1,3,crassinervium,1418,four,NA,0,4,clone,no
mogi,1,3,crassinervium,1418,one,NA,0,4,clone,no
mogi,1,3,crassinervium,1418,three,NA,0,4,clone,no
mogi,1,3,crassinervium,1418,two,NA,0,4,clone,no
mogi,1,8,miquelianum,1419,five,1.25,,1,clone,no
mogi,1,8,miquelianum,1419,four,0,1,1,clone,no
mogi,1,8,miquelianum,1419,one,50,1,1,clone,no
